age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
36,0,0,0,yes,13,no,yes,0,3,2,150,4,-1,0,0,no
34,0,0,0,no,563,no,yes,0,3,2,150,2,-1,0,0,no
60,4,2,0,no,758,no,no,0,3,2,282,1,-1,0,0,no
56,6,0,1,no,350,no,no,0,3,2,83,3,-1,0,0,no
30,3,1,0,no,72,no,no,0,3,2,86,2,-1,0,0,no
29,10,1,1,no,559,no,no,0,3,2,143,2,-1,0,0,no
29,2,1,0,no,18,no,no,0,3,2,206,3,-1,0,0,no
36,1,0,1,no,254,no,no,0,3,2,303,2,-1,0,0,yes
36,1,0,1,no,1582,no,no,2,3,2,26,2,197,1,1,no
51,9,0,2,no,605,no,no,0,3,2,91,2,159,14,1,no
29,11,1,0,no,1288,no,no,0,3,2,266,1,-1,0,0,no
32,2,1,0,no,0,no,no,0,3,2,446,1,-1,0,0,no
34,1,1,1,no,1190,no,no,0,3,2,18,7,-1,0,0,no
29,1,0,1,no,1606,yes,no,0,3,2,17,6,-1,0,0,no
42,11,1,2,no,2398,yes,no,0,3,2,144,2,271,2,1,no
39,0,0,3,no,295,yes,no,0,3,2,254,1,-1,0,0,no
42,2,0,0,no,440,yes,no,0,3,2,13,5,-1,0,0,no
27,8,1,1,no,1,no,no,0,3,2,65,2,-1,0,0,no
38,1,0,1,no,655,no,no,0,3,2,389,3,-1,0,0,no
32,1,0,0,no,1215,yes,yes,0,3,2,211,2,-1,0,0,no
46,2,0,0,no,863,yes,no,0,3,2,67,3,-1,0,0,no
34,0,0,0,no,261,yes,no,0,3,2,88,5,251,3,1,no
46,11,0,3,no,677,no,no,0,3,2,425,1,82,1,1,no
60,5,0,1,no,3461,no,no,0,3,2,128,2,-1,0,0,no
52,1,0,1,no,0,yes,no,0,3,2,790,1,249,1,1,no
38,4,0,1,no,1324,yes,no,0,3,2,178,1,-1,0,0,no
39,8,1,0,no,-114,yes,no,0,3,2,372,1,-1,0,0,yes
36,8,1,1,no,221,no,no,0,3,2,225,4,-1,0,0,no
27,0,1,0,no,551,no,no,0,3,2,565,2,-1,0,0,no
54,2,2,0,no,258,no,no,0,3,2,294,3,-1,0,0,no
69,5,0,2,no,2713,no,no,2,3,2,32,1,-1,0,0,no
43,1,0,1,no,5082,no,no,0,3,2,99,3,-1,0,0,no
34,8,0,1,no,425,no,no,0,3,2,289,2,-1,0,0,no
31,1,0,1,no,1331,no,no,0,3,2,182,2,90,1,3,yes
24,3,1,0,no,172,no,no,0,3,2,114,1,-1,0,0,no
38,1,0,1,no,613,no,no,0,3,2,239,1,-1,0,0,yes
44,3,0,0,no,497,yes,no,0,3,2,321,3,270,2,2,no
27,3,0,0,no,-401,yes,yes,0,3,2,205,3,214,1,1,no
28,10,1,1,no,3026,no,no,0,3,2,124,1,-1,0,0,no
48,8,0,0,no,11371,yes,no,0,3,2,109,3,-1,0,0,no
54,0,0,0,no,175,yes,no,0,3,2,94,4,271,4,1,no
36,1,0,1,no,618,no,no,0,3,2,280,2,-1,0,0,no
36,1,1,1,no,219,no,no,0,3,2,22,6,196,6,1,no
27,0,1,2,no,1,no,no,0,3,2,10,6,-1,0,0,no
41,7,0,1,no,0,yes,no,0,3,2,168,3,-1,0,0,no
26,0,1,0,no,184,no,no,0,3,2,110,2,6,1,2,no
54,5,0,0,no,1154,yes,no,2,3,2,125,3,-1,0,0,no
27,8,1,0,no,0,no,yes,0,3,2,392,2,-1,0,0,no
26,6,0,1,no,174,yes,no,0,3,2,222,3,-1,0,0,no
32,2,1,0,no,13565,no,no,0,3,2,613,2,-1,0,0,no
32,2,1,1,no,703,yes,no,0,3,2,489,2,271,2,3,no
31,0,0,3,no,-120,yes,no,0,3,2,100,3,201,2,1,no
34,1,0,1,no,99,no,yes,0,3,2,264,2,-1,0,0,no
32,1,1,1,no,520,no,no,0,3,2,443,2,-1,0,0,yes
50,1,2,0,no,458,no,no,0,3,2,184,3,-1,0,0,no
33,3,1,0,no,289,no,no,0,3,2,515,3,6,13,2,no
29,7,1,1,no,1028,no,no,0,3,2,667,2,-1,0,0,no
43,2,0,0,no,473,yes,no,0,3,2,148,3,211,5,1,no
62,6,0,1,no,3685,no,no,0,3,2,181,3,-1,0,0,no
52,5,0,0,no,411,yes,no,0,3,2,180,3,200,10,2,no
44,7,0,1,no,3850,no,no,0,3,2,130,2,-1,0,0,no
27,8,1,1,no,127,no,no,0,3,2,449,3,-1,0,0,no
39,1,2,1,no,30,no,yes,0,3,2,265,4,-1,0,0,no
42,0,0,2,no,-97,yes,no,0,3,2,216,4,271,5,1,no
54,8,0,2,no,541,yes,no,0,3,2,237,3,-1,0,0,no
26,0,1,0,no,2353,no,no,0,3,2,498,2,-1,0,0,no
28,3,0,0,no,642,yes,no,0,3,2,481,2,-1,0,0,no
37,8,0,0,no,80,no,no,0,3,2,248,2,-1,0,0,no
47,0,0,0,no,-346,yes,yes,2,3,2,137,2,253,2,2,no
59,11,0,2,no,282,no,no,0,3,2,301,2,-1,0,0,no
37,4,1,0,no,1050,yes,no,0,3,2,586,3,-1,0,0,no
26,10,1,0,no,119,no,no,0,3,2,247,3,-1,0,0,no
34,2,1,1,no,586,yes,no,0,3,2,43,5,263,2,1,no
41,1,2,1,no,0,no,no,0,3,2,475,3,-1,0,0,no
30,7,1,0,no,732,no,no,0,3,2,1404,4,-1,0,0,yes
28,2,1,0,no,525,no,no,0,3,2,176,2,-1,0,0,no
36,4,0,0,no,1177,yes,yes,0,3,2,50,5,-1,0,0,no
37,4,2,0,no,1472,yes,no,0,3,2,126,3,-1,0,0,no
40,1,0,1,no,1308,no,no,2,3,2,1776,2,-1,0,0,yes
34,2,1,1,no,651,no,no,0,3,2,351,3,-1,0,0,no
32,1,0,1,no,272,yes,no,0,3,2,188,4,209,1,1,no
58,2,0,0,no,629,yes,no,0,3,2,193,3,265,2,1,no
59,1,1,1,no,705,no,no,0,3,2,537,4,-1,0,0,no
34,2,0,1,no,823,no,no,0,3,2,178,3,161,5,2,no
33,3,1,0,no,901,no,no,0,3,2,18,5,6,3,2,no
59,3,0,0,no,1089,no,no,2,3,2,264,2,-1,0,0,no
48,2,0,1,no,2,no,no,0,3,2,165,5,6,3,2,no
58,6,0,0,no,0,yes,no,2,3,2,702,3,264,9,1,no
49,3,1,0,no,780,no,no,2,3,2,354,5,-1,0,0,no
40,8,0,2,no,-78,no,no,0,3,2,2053,4,-1,0,0,no
56,1,0,1,no,2366,yes,yes,0,3,2,538,2,188,4,1,no
54,1,0,1,no,1460,no,yes,0,3,2,341,3,202,7,2,no
29,2,0,0,no,655,yes,no,0,3,2,225,3,270,2,1,no
36,2,0,0,no,58,no,no,0,3,2,24,2,-1,0,0,no
42,3,1,0,no,400,yes,no,0,3,2,198,5,244,6,1,no
33,8,1,1,no,14889,yes,no,0,3,2,22,3,-1,0,0,no
48,1,1,1,no,460,yes,no,0,3,2,91,3,264,2,2,no
58,1,1,1,no,1387,yes,no,2,3,2,140,6,6,6,2,no
32,4,2,0,no,41,yes,no,0,3,2,251,4,187,11,2,no
42,2,0,1,no,725,yes,yes,2,3,2,124,3,252,3,1,no
53,0,0,0,no,483,yes,no,0,3,2,288,3,-1,0,0,no
56,8,2,2,no,802,no,no,2,3,2,258,2,-1,0,0,no
60,5,1,1,no,305,yes,no,0,3,2,137,5,211,3,2,no
57,2,0,0,no,192,no,no,0,3,2,119,4,-1,0,0,no
44,0,2,3,no,284,no,no,0,3,2,167,4,187,5,2,no
43,4,0,0,no,-45,yes,yes,0,3,2,140,3,-1,0,0,no
28,0,1,0,no,67,no,no,0,3,2,20,5,-1,0,0,no
56,0,0,2,no,284,no,yes,2,3,2,124,4,204,4,1,no
49,0,0,0,no,298,yes,no,0,3,2,392,3,-1,0,0,no
41,1,2,1,no,-78,yes,no,0,3,2,69,4,252,4,1,no
30,9,0,1,no,113,yes,yes,0,3,2,230,3,-1,0,0,no
27,3,0,0,no,16,yes,no,0,3,2,54,3,-1,0,0,no
59,2,0,0,no,1866,no,no,2,3,2,288,2,215,1,2,no
50,2,0,0,no,103,yes,no,0,3,2,109,4,267,6,1,no
47,8,0,0,no,3188,yes,no,0,3,2,426,3,-1,0,0,no
30,2,1,0,no,62,yes,no,2,3,2,678,2,252,1,2,no
57,2,0,3,no,2610,no,no,2,3,2,258,2,-1,0,0,no
33,1,1,1,no,191,no,yes,0,3,2,678,4,209,1,1,no
45,1,0,1,no,1199,no,no,2,3,2,221,2,-1,0,0,no
40,1,2,1,no,502,yes,no,0,3,2,267,4,270,3,2,no
51,5,1,0,no,5885,no,no,2,3,2,134,6,-1,0,0,no
55,8,2,2,no,-53,no,no,2,3,2,225,4,6,3,2,no
31,1,0,1,no,777,yes,no,0,3,2,245,4,-1,0,0,no
46,2,2,0,no,1547,yes,no,0,3,2,401,4,-1,0,0,no
28,2,1,0,no,2000,no,no,2,3,2,226,2,-1,0,0,no
53,0,0,2,no,-211,yes,yes,0,3,2,195,6,251,2,1,no
33,0,0,0,no,640,yes,no,0,3,2,439,3,-1,0,0,no
41,2,1,1,no,-89,yes,no,0,3,2,195,4,251,4,1,no
26,0,1,0,no,4751,no,no,0,3,2,231,3,-1,0,0,no
26,1,1,1,no,1837,no,no,0,3,2,417,2,-1,0,0,no
46,0,0,0,no,4007,no,no,0,3,2,380,5,217,5,2,no
55,0,0,2,no,781,yes,no,0,3,2,112,3,270,2,1,no
54,3,1,0,no,1178,yes,no,2,3,2,41,6,264,2,1,no
55,1,1,1,no,-350,no,no,2,3,2,87,4,6,1,2,no
30,1,1,1,no,179,no,no,0,3,2,8,4,-1,0,0,no
45,2,0,0,no,366,no,yes,0,3,2,235,2,169,12,1,no
57,1,0,1,no,113,no,no,0,3,2,191,2,-1,0,0,no
36,0,0,0,no,3578,yes,no,2,3,2,45,3,-1,0,0,no
41,1,2,1,no,236,no,no,0,3,2,159,2,-1,0,0,no
26,2,1,1,no,822,no,no,2,3,2,371,3,-1,0,0,no
32,2,1,1,no,47,yes,no,0,3,2,693,7,204,3,1,no
58,7,1,1,yes,6162,no,yes,2,3,2,112,1,-1,0,0,no
59,1,0,1,no,5956,no,no,0,3,2,541,1,-1,0,0,no
58,3,0,0,no,1142,no,no,2,4,2,82,3,-1,0,0,no
31,1,0,1,no,302,yes,yes,0,4,2,181,1,257,1,1,no
33,2,1,1,no,461,yes,no,0,4,2,189,1,-1,0,0,no
56,1,0,0,no,145,no,no,0,4,2,224,1,-1,0,0,no
48,3,0,0,no,2088,no,yes,0,4,2,93,1,-1,0,0,no
52,7,0,0,no,330,no,yes,0,4,2,228,1,-1,0,0,no
57,1,0,0,no,82,no,yes,2,4,2,140,1,-1,0,0,no
59,5,0,1,no,941,no,yes,0,4,2,231,1,210,1,1,no
52,3,2,0,no,774,no,no,0,4,2,79,1,-1,0,0,no
33,2,1,0,no,647,yes,yes,0,4,2,124,1,273,1,2,no
29,0,1,0,no,336,yes,no,0,4,2,197,1,-1,0,0,no
52,0,0,2,no,768,no,no,0,4,2,82,3,-1,0,0,no
50,1,0,1,no,207,yes,no,0,4,2,99,1,-1,0,0,no
41,8,0,0,no,2423,yes,no,0,4,2,101,1,-1,0,0,no
51,2,2,3,no,1328,yes,no,0,4,2,119,1,251,1,1,no
60,2,0,2,no,4243,yes,no,0,4,2,387,1,251,1,1,no
30,10,1,0,no,96,no,no,0,4,2,291,1,-1,0,0,no
54,1,0,1,no,195,no,yes,0,4,2,47,1,265,6,2,no
36,2,1,0,no,1855,yes,no,0,4,2,75,1,273,1,1,no
59,8,1,0,no,865,no,no,0,4,2,1086,1,-1,0,0,no
44,6,0,2,no,414,yes,no,0,4,2,138,1,272,2,2,no
38,7,0,0,no,351,yes,no,0,4,2,112,1,244,3,1,no
40,2,2,1,no,1082,no,no,0,4,2,264,1,-1,0,0,no
45,6,2,1,yes,75,yes,yes,0,4,2,236,1,-1,0,0,no
30,1,1,1,no,1028,no,no,0,4,2,1294,2,-1,0,0,yes
40,4,0,0,no,1674,yes,yes,0,4,2,144,1,274,2,2,no
37,0,2,0,no,0,yes,yes,0,4,2,131,1,-1,0,0,no
43,8,1,2,no,264,no,no,0,4,2,224,2,-1,0,0,no
42,8,2,2,no,148,yes,no,0,4,2,102,1,-1,0,0,no
52,3,0,2,no,2281,yes,yes,2,4,2,82,1,244,1,1,no
43,3,0,1,no,1317,yes,no,0,4,2,112,1,-1,0,0,no
54,3,1,0,no,15,yes,no,0,4,2,93,1,-1,0,0,no
32,8,1,0,no,104,no,no,0,4,2,233,3,-1,0,0,no
32,8,1,0,no,5670,no,no,0,4,2,326,1,-1,0,0,no
30,8,0,1,no,1067,no,no,0,4,2,78,2,-1,0,0,no
27,2,1,0,no,-437,no,no,0,4,2,352,1,216,2,2,no
53,2,0,0,no,757,no,no,0,4,2,20,5,-1,0,0,no
46,3,2,0,no,1342,yes,no,0,4,2,135,1,-1,0,0,no
45,0,0,2,no,305,yes,no,0,4,2,211,1,-1,0,0,no
38,3,2,0,no,308,yes,no,0,4,2,197,1,274,1,1,no
38,1,1,1,no,175,yes,yes,0,4,2,139,5,-1,0,0,no
38,6,0,0,no,581,yes,no,0,4,2,281,5,-1,0,0,no
35,10,1,1,no,7,yes,no,2,4,2,72,2,247,1,2,no
42,6,0,0,no,240,yes,no,0,4,2,183,1,189,16,2,no
31,0,0,0,no,1005,no,no,0,4,2,429,2,-1,0,0,no
39,4,0,0,no,105,no,no,0,4,2,137,1,189,2,1,no
47,0,0,0,no,243,yes,no,0,4,2,220,1,246,4,1,no
35,1,1,1,no,134,no,no,0,4,2,219,1,-1,0,0,no
36,0,0,1,no,-534,yes,no,0,4,2,22,1,-1,0,0,no
56,0,0,2,no,115,no,no,2,4,2,111,1,-1,0,0,no
28,0,0,0,no,127,yes,yes,0,4,2,66,1,-1,0,0,no
38,3,1,0,no,221,yes,no,0,4,2,93,2,274,2,1,no
36,0,0,0,no,0,no,no,0,4,2,235,1,244,1,1,no
58,8,0,2,no,4967,no,no,2,4,2,176,3,-1,0,0,no
43,3,0,0,no,0,yes,no,0,4,2,175,1,-1,0,0,no
41,0,0,2,no,201,yes,no,0,4,2,69,1,1,1,3,no
43,3,0,2,no,392,yes,yes,0,4,2,110,1,208,2,1,no
55,1,0,2,no,384,no,no,2,4,2,75,1,-1,0,0,no
33,2,0,0,no,0,yes,no,0,4,2,56,1,274,2,1,no
28,6,0,1,no,0,yes,no,0,4,2,546,3,196,4,1,yes
33,2,2,0,no,464,no,no,0,4,2,207,4,-1,0,0,no
36,0,1,0,no,376,yes,yes,0,4,2,180,1,274,3,1,no
46,0,0,0,no,345,yes,yes,2,4,2,86,1,259,3,2,no
38,4,0,0,no,53,no,no,0,4,2,226,1,-1,0,0,no
32,8,1,1,no,1974,no,no,0,4,2,775,1,-1,0,0,no
40,8,0,2,no,69,no,yes,0,4,2,171,1,-1,0,0,no
45,0,0,0,no,28,no,yes,0,4,2,215,1,222,1,2,no
41,6,0,1,no,-195,yes,yes,0,4,2,52,3,-1,0,0,no
32,1,1,1,no,2059,no,no,0,4,2,886,2,-1,0,0,no
52,1,0,1,no,-970,yes,no,0,4,2,489,1,-1,0,0,yes
55,0,0,2,no,3957,no,yes,0,4,2,79,2,-1,0,0,no
44,7,0,1,no,5156,yes,no,0,4,2,54,1,-1,0,0,no
33,2,0,0,no,0,yes,yes,0,4,2,154,2,-1,0,0,no
31,0,1,0,no,25,no,no,0,4,2,143,1,-1,0,0,no
43,4,1,0,no,370,yes,no,0,4,2,257,1,-1,0,0,no
59,1,2,1,yes,0,no,no,0,4,2,47,2,-1,0,0,no
60,1,0,3,no,0,no,no,0,4,2,273,1,-1,0,0,no
40,6,1,3,no,109,yes,no,0,4,2,258,1,-1,0,0,no
46,0,2,2,yes,-17,no,yes,0,4,2,81,2,-1,0,0,no
48,6,0,0,no,1559,no,no,0,4,2,130,2,-1,0,0,no
37,3,2,0,no,496,no,no,0,4,2,118,4,272,3,1,no
53,6,1,3,no,289,no,no,0,4,2,502,1,-1,0,0,no
40,5,0,2,no,658,yes,no,0,4,2,132,1,-1,0,0,no
38,8,1,0,no,2470,yes,no,0,4,2,131,1,230,1,2,no
37,4,1,0,no,2,yes,no,0,4,2,220,1,-1,0,0,no
40,4,0,0,no,293,no,no,2,4,2,192,2,-1,0,0,no
30,3,1,1,no,305,no,no,0,4,2,227,2,-1,0,0,yes
37,4,0,0,no,895,yes,yes,0,4,2,219,2,245,1,1,no
33,4,0,0,no,0,no,no,0,4,2,264,1,-1,0,0,no
51,2,0,0,no,2,yes,yes,0,4,2,71,1,205,3,1,no
59,8,0,0,no,4497,yes,no,0,4,2,213,1,251,1,1,no
48,1,2,3,no,343,no,no,0,4,2,191,1,-1,0,0,no
34,1,0,1,no,4831,yes,no,0,4,2,265,1,-1,0,0,no
34,4,1,0,no,1921,yes,no,0,4,2,61,1,-1,0,0,no
36,0,0,0,no,1055,yes,no,0,4,2,62,1,-1,0,0,no
56,2,0,2,no,284,no,no,0,4,2,177,1,197,9,1,no
29,1,0,1,no,1713,yes,no,0,4,2,227,2,-1,0,0,no
32,8,0,1,no,0,no,no,0,4,2,106,1,-1,0,0,no
39,2,0,3,no,931,yes,no,0,4,2,64,1,-1,0,0,no
32,2,1,1,no,1246,yes,no,0,4,2,192,2,-1,0,0,yes
45,0,2,0,no,1951,yes,no,0,4,2,692,1,-1,0,0,no
28,2,1,0,no,34,yes,no,0,4,2,16,6,268,4,1,no
48,1,0,0,no,438,no,no,0,4,2,42,5,-1,0,0,no
52,2,2,0,no,643,yes,no,0,4,2,270,1,-1,0,0,no
37,1,0,1,no,0,yes,no,0,4,2,199,1,-1,0,0,no
34,1,0,1,no,73,no,no,0,4,2,426,2,-1,0,0,yes
43,8,0,0,no,553,no,no,2,4,2,125,1,-1,0,0,no
52,1,0,1,no,732,no,no,2,4,2,48,1,-1,0,0,no
47,7,2,1,no,178,no,no,0,4,2,291,1,-1,0,0,no
31,8,1,2,no,406,no,no,0,4,2,736,1,-1,0,0,yes
57,5,0,2,no,-464,yes,no,0,4,2,75,1,190,6,1,no
30,4,1,1,no,1,no,no,0,4,2,66,2,-1,0,0,no
32,2,0,0,no,4,no,no,0,4,2,145,2,260,4,1,no
39,3,2,0,no,512,no,no,0,4,2,275,1,-1,0,0,no
32,1,1,1,no,1431,no,no,0,4,2,199,2,-1,0,0,no
30,8,1,0,no,1058,no,no,0,4,2,515,1,-1,0,0,no
36,4,0,0,no,372,no,no,0,4,2,94,1,-1,0,0,no
37,1,1,0,no,655,no,yes,0,4,2,258,6,-1,0,0,no
31,2,0,0,no,119,yes,no,0,4,2,380,1,-1,0,0,no
51,1,0,1,no,371,no,no,2,4,2,52,1,-1,0,0,no
39,1,2,1,no,-980,yes,no,0,4,2,52,2,260,1,1,no
57,3,0,0,no,4391,no,no,2,4,2,1416,1,-1,0,0,yes
58,5,1,0,no,1640,no,yes,0,4,2,72,6,274,4,1,no
31,6,0,1,no,168,no,no,0,4,2,193,2,-1,0,0,yes
30,2,1,1,no,405,yes,no,0,4,2,128,1,274,1,1,no
33,0,0,0,no,19,yes,no,0,4,2,56,1,271,1,2,no
40,0,0,3,no,1181,yes,no,0,4,2,718,2,189,2,3,yes
30,0,1,2,no,-10,no,yes,0,4,2,316,1,-1,0,0,no
36,10,1,3,no,449,no,no,0,4,2,166,2,-1,0,0,no
28,4,1,0,no,0,no,no,0,4,2,428,1,-1,0,0,no
29,1,0,1,no,1441,yes,no,0,4,2,80,2,-1,0,0,yes
38,7,0,1,no,227,yes,no,0,4,2,89,1,209,1,1,no
39,2,1,0,no,935,no,no,0,4,2,78,2,-1,0,0,no
48,0,0,0,no,320,yes,yes,0,4,2,118,1,-1,0,0,no
43,6,2,0,no,1187,yes,no,0,4,2,80,2,-1,0,0,no
47,1,0,1,no,274,no,yes,0,4,2,313,2,-1,0,0,no
31,7,1,1,no,1957,no,no,0,4,2,112,3,-1,0,0,no
39,1,0,1,no,606,no,no,0,4,2,79,1,-1,0,0,no
32,4,1,0,no,746,no,no,0,4,2,305,1,-1,0,0,no
51,2,0,0,no,536,yes,yes,0,4,2,53,1,-1,0,0,no
43,2,0,0,no,4056,no,no,0,4,2,154,2,-1,0,0,no
48,6,0,1,no,1223,yes,no,0,4,2,193,1,-1,0,0,no
75,5,2,2,no,3881,yes,no,0,4,2,136,3,-1,0,0,yes
53,1,0,1,no,20772,no,no,0,4,2,715,1,-1,0,0,no
37,4,1,0,no,342,yes,no,0,4,2,127,1,273,1,1,no
26,4,0,0,no,44,yes,yes,0,4,2,193,2,237,20,2,no
30,0,1,0,no,5,yes,no,0,4,2,196,1,-1,0,0,no
35,4,1,2,no,739,yes,no,0,4,2,605,1,-1,0,0,no
30,1,1,0,no,0,no,no,0,4,2,405,1,-1,0,0,no
29,2,2,0,no,328,yes,yes,0,4,2,25,1,-1,0,0,no
43,1,0,1,no,-194,no,no,0,4,2,57,1,-1,0,0,no
38,1,0,1,no,0,yes,no,0,4,2,138,1,-1,0,0,no
31,2,1,1,no,454,no,no,0,4,2,73,3,-1,0,0,no
52,0,0,0,no,2338,yes,no,0,4,2,232,1,-1,0,0,no
34,4,0,0,no,4962,yes,yes,0,4,2,83,1,-1,0,0,no
39,0,0,2,no,33,yes,no,0,4,2,211,1,-1,0,0,no
42,3,1,0,no,30,yes,no,0,4,2,98,1,266,3,1,no
37,8,0,1,no,594,yes,no,0,4,2,62,1,-1,0,0,no
58,1,0,1,no,2142,yes,no,0,4,2,41,2,274,3,1,no
27,2,1,1,no,931,yes,no,0,4,2,1078,1,-1,0,0,yes
53,0,0,0,no,1103,yes,yes,0,4,2,101,2,250,4,1,no
27,0,0,0,no,77,yes,no,0,4,2,253,1,-1,0,0,no
52,1,2,1,no,0,no,no,0,4,2,74,1,-1,0,0,no
34,9,0,2,no,0,yes,no,0,4,2,77,1,-1,0,0,no
39,3,2,0,no,43,yes,no,0,4,2,108,1,-1,0,0,no
46,0,0,0,no,182,no,no,0,4,2,56,1,-1,0,0,no
33,0,0,2,no,158,yes,no,0,4,2,110,1,264,4,1,no
26,10,1,0,no,334,no,no,2,4,2,46,1,-1,0,0,no
39,2,1,0,no,-168,no,no,0,4,2,7,5,-1,0,0,no
32,2,0,0,no,6172,yes,no,0,4,2,93,1,-1,0,0,no
59,6,0,1,no,185,no,no,0,4,2,283,1,-1,0,0,no
52,6,0,0,no,371,yes,no,2,4,2,50,1,208,1,2,no
32,3,1,0,no,678,yes,no,0,4,2,1579,1,246,4,1,yes
36,2,0,1,no,98,no,no,0,4,2,146,1,-1,0,0,no
34,4,1,1,no,49,yes,no,0,4,2,250,1,-1,0,0,no
31,1,0,1,no,141,yes,no,0,4,2,572,2,238,7,2,yes
34,0,1,0,no,783,yes,no,0,4,2,142,1,-1,0,0,no
42,8,0,2,no,75,yes,no,0,4,2,120,1,-1,0,0,no
47,2,0,0,no,-75,yes,no,0,4,2,57,1,247,1,2,no
56,1,2,1,no,2189,no,no,0,4,2,180,1,-1,0,0,no
41,0,2,2,no,548,yes,yes,0,4,2,149,1,250,1,1,no
38,0,0,0,no,814,yes,no,0,4,2,306,1,-1,0,0,no
52,0,2,2,no,528,no,no,0,4,2,307,1,-1,0,0,no
45,7,0,0,no,242,no,yes,0,4,2,510,1,198,4,1,no
35,6,0,1,no,7990,yes,no,0,4,2,357,1,-1,0,0,no
60,5,0,0,no,6132,no,no,0,4,2,266,2,-1,0,0,no
32,0,1,2,no,354,no,no,0,4,2,239,1,196,8,1,no
59,8,0,0,no,729,no,no,0,4,2,99,1,-1,0,0,no
45,1,2,2,no,274,no,yes,0,4,2,101,1,-1,0,0,no
33,2,0,0,no,575,no,yes,0,4,2,254,2,-1,0,0,no
32,1,0,1,no,322,no,no,0,4,2,101,1,-1,0,0,no
33,8,1,1,no,3805,yes,no,0,4,2,72,1,-1,0,0,no
33,4,0,1,no,597,no,no,0,4,2,134,1,-1,0,0,no
47,1,1,1,no,-230,no,no,0,4,2,293,1,-1,0,0,no
43,0,0,2,no,223,yes,no,0,4,2,112,2,204,2,2,no
46,8,1,1,no,705,no,no,0,4,2,398,1,-1,0,0,no
32,2,0,0,no,767,yes,yes,0,4,2,42,1,-1,0,0,no
27,6,1,1,no,451,no,no,0,4,2,112,4,-1,0,0,no
56,8,0,2,no,122,no,no,0,4,2,72,2,-1,0,0,no
42,1,0,1,yes,0,yes,no,0,4,2,358,2,-1,0,0,no
30,0,0,0,no,364,yes,yes,0,4,2,331,1,-1,0,0,no
28,1,1,1,no,637,yes,no,0,4,2,324,1,-1,0,0,no
60,0,0,0,no,414,no,no,0,4,2,147,1,-1,0,0,no
54,5,2,0,yes,-200,no,yes,0,4,2,71,1,243,1,1,no
45,0,0,0,no,1778,yes,no,0,4,2,41,1,251,5,1,no
46,2,0,0,no,388,no,no,0,4,2,6,9,7,1,2,no
39,1,0,0,no,794,yes,no,0,4,2,71,1,243,3,1,no
33,1,1,0,no,1473,no,no,2,4,2,43,1,-1,0,0,no
33,2,2,0,no,3,no,no,0,4,2,222,1,-1,0,0,no
45,3,0,0,no,985,yes,no,2,4,2,156,1,267,1,1,no
37,1,0,0,no,2442,no,no,0,4,2,97,1,-1,0,0,no
41,6,1,1,no,-94,yes,no,0,4,2,1164,1,203,1,1,yes
38,2,0,0,no,1442,yes,no,0,4,2,334,1,-1,0,0,no
31,2,1,1,no,665,yes,no,0,4,2,156,1,-1,0,0,no
38,3,1,0,no,-213,yes,yes,0,4,2,519,1,-1,0,0,no
51,8,1,1,no,1594,no,no,2,4,2,197,1,-1,0,0,no
37,8,0,2,no,236,yes,no,0,4,2,101,1,-1,0,0,no
39,3,1,0,no,223,no,no,0,4,2,277,1,-1,0,0,no
32,7,0,1,no,1496,no,no,0,4,2,267,1,-1,0,0,no
43,4,2,0,no,372,yes,yes,0,4,2,618,2,274,2,1,no
28,3,0,0,no,358,no,no,0,4,2,220,1,-1,0,0,no
22,3,1,1,no,897,yes,no,0,4,2,133,4,-1,0,0,yes
60,8,2,0,no,385,yes,no,0,4,2,80,1,-1,0,0,no
31,8,1,0,no,1214,no,no,0,4,2,974,1,-1,0,0,yes
24,3,1,0,no,99,no,no,0,4,2,56,3,-1,0,0,no
37,4,1,0,no,1045,no,no,0,4,2,301,1,-1,0,0,no
34,3,0,0,no,1651,no,no,0,4,2,246,1,-1,0,0,no
28,3,0,0,no,568,yes,no,0,4,2,11,6,252,4,2,no
54,1,0,1,no,7249,yes,yes,0,4,2,102,2,77,1,1,no
35,0,1,0,no,341,no,yes,0,4,2,348,2,-1,0,0,no
41,8,0,1,no,28,yes,no,0,4,2,358,2,-1,0,0,no
37,0,0,2,no,175,yes,yes,0,4,2,430,2,272,3,2,no
41,0,0,3,no,402,yes,no,0,4,2,604,1,204,2,1,no
46,1,1,1,no,2044,no,no,2,4,2,25,1,-1,0,0,no
29,8,0,2,no,639,no,yes,0,4,2,358,2,-1,0,0,no
33,1,1,1,no,641,yes,no,0,4,2,147,1,253,7,2,no
48,0,0,0,no,7408,no,yes,0,4,2,101,2,-1,0,0,no
34,2,0,0,no,272,yes,no,0,4,2,287,1,201,2,1,no
69,5,0,2,no,324,no,no,0,4,2,136,4,-1,0,0,yes
29,4,1,0,no,2559,no,no,0,4,2,214,2,-1,0,0,no
60,5,2,2,no,2516,no,no,2,4,2,157,1,-1,0,0,no
49,1,0,1,no,20,yes,no,0,4,2,117,1,-1,0,0,no
50,3,1,0,no,167,no,yes,0,4,2,346,2,191,3,1,no
40,6,0,1,no,1498,no,no,0,4,2,62,1,-1,0,0,no
28,1,1,1,no,6817,yes,no,0,4,2,154,4,-1,0,0,no
30,6,0,1,no,2666,no,no,0,4,2,467,1,-1,0,0,yes
